# power spectrum of chi
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.288550e-01   nan   2.209102e-04   0.000000e+00   2160
  4.298647e-01   -nan   3.819283e-04   0.000000e+00   2652
  4.309800e-01   nan   3.024086e-04   0.000000e+00   2784
  4.320534e-01   nan   2.986373e-04   0.000000e+00   2694
  4.331654e-01   nan   2.683914e-04   0.000000e+00   2952
  4.341317e-01   nan   2.542155e-04   0.000000e+00   2208
  4.351160e-01   nan   2.709436e-04   0.000000e+00   2304
  4.362149e-01   nan   3.523322e-04   0.000000e+00   3504
  4.374963e-01   nan   2.852959e-04   0.000000e+00   2616
  4.384957e-01   -nan   2.787111e-04   0.000000e+00   2664
  4.394585e-01   nan   2.589470e-04   0.000000e+00   2448
  4.404286e-01   -nan   3.606278e-04   0.000000e+00   2472
  4.415700e-01   nan   2.867196e-04   0.000000e+00   3134
  4.426442e-01   nan   3.135870e-04   0.000000e+00   2616
  4.437167e-01   nan   2.540176e-04   0.000000e+00   2712
  4.448201e-01   -nan   2.913214e-04   0.000000e+00   3204
  4.458746e-01   nan   3.355148e-04   0.000000e+00   2760
  4.468762e-01   -nan   2.927313e-04   0.000000e+00   2688
  4.479806e-01   nan   2.767765e-04   0.000000e+00   2760
  4.489573e-01   nan   2.285388e-04   0.000000e+00   2568
  4.500819e-01   -nan   3.549094e-04   0.000000e+00   3336
  4.511614e-01   -nan   3.003919e-04   0.000000e+00   2334
  4.522515e-01   -nan   3.324160e-04   0.000000e+00   3264
  4.532701e-01   -nan   2.416918e-04   0.000000e+00   2760
  4.543149e-01   -nan   2.918952e-04   0.000000e+00   3192
  4.553785e-01   nan   3.030497e-04   0.000000e+00   2904
  4.565099e-01   nan   3.040684e-04   0.000000e+00   2784
  4.574568e-01   -nan   2.502539e-04   0.000000e+00   2592
  4.585341e-01   nan   3.411318e-04   0.000000e+00   3284
  4.596789e-01   -nan   3.426513e-04   0.000000e+00   3168
  4.607031e-01   nan   2.827119e-04   0.000000e+00   2616
  4.617798e-01   nan   2.731695e-04   0.000000e+00   3222
  4.628272e-01   nan   3.065047e-04   0.000000e+00   3240
  4.638415e-01   -nan   3.100789e-04   0.000000e+00   2568
  4.649947e-01   nan   2.845126e-04   0.000000e+00   3120
  4.659588e-01   -nan   3.127797e-04   0.000000e+00   3168
  4.669958e-01   nan   2.738149e-04   0.000000e+00   3240
  4.681302e-01   -nan   2.809272e-04   0.000000e+00   3144
  4.692322e-01   nan   2.677726e-04   0.000000e+00   2856
  4.702738e-01   -nan   2.859919e-04   0.000000e+00   3264
  4.714525e-01   nan   3.160083e-04   0.000000e+00   3318
  4.723801e-01   -nan   2.213144e-04   0.000000e+00   2556
