# power spectrum of B
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.683210e-01   4.337660e-19   1.294009e-04   2.461450e-20   432
  4.689362e-01   4.696528e-19   1.999672e-04   2.593732e-20   312
  4.702151e-01   4.143330e-19   2.049761e-04   2.541281e-20   384
  4.715504e-01   8.503248e-19   1.741510e-04   1.104342e-19   126
  4.723748e-01   7.135181e-19   3.057676e-04   5.619350e-20   492
  4.734278e-01   6.158238e-19   1.958445e-04   4.318543e-20   528
  4.747438e-01   5.142551e-19   1.989360e-04   3.819985e-20   480
  4.755596e-01   6.988463e-19   2.748289e-04   5.049959e-20   432
  4.767402e-01   5.681023e-19   2.161166e-04   3.630408e-20   440
  4.781114e-01   6.981914e-19   1.074739e-04   5.826354e-20   312
  4.786259e-01   4.617031e-19   1.610586e-04   3.568239e-20   480
  4.796813e-01   5.434964e-19   3.153497e-04   4.143842e-20   408
  4.812233e-01   7.160201e-19   1.888588e-04   5.595344e-20   360
  4.818747e-01   5.191733e-19   1.822418e-04   3.712754e-20   408
  4.830820e-01   3.787211e-19   1.854542e-04   2.553763e-20   456
  4.844414e-01   4.757784e-19   1.772485e-04   3.088142e-20   264
  4.851959e-01   4.761499e-19   1.923591e-04   2.900095e-20   384
  4.862943e-01   4.237468e-19   3.238501e-04   2.202612e-20   672
  4.875640e-01   5.476679e-19   1.937042e-04   4.295280e-20   240
  4.882967e-01   3.665698e-19   1.965613e-04   2.059978e-20   264
  4.893308e-01   3.003491e-19   2.424259e-04   1.655670e-20   624
  4.908739e-01   3.866110e-19   0.000000e+00   5.246994e-20   150
  4.914232e-01   6.202823e-19   2.716574e-04   3.771189e-20   600
  4.925819e-01   5.550608e-19   1.874909e-04   3.183609e-20   672
  4.938939e-01   4.150116e-19   1.763484e-04   3.283684e-20   336
  4.946248e-01   6.899401e-19   1.918157e-04   5.084372e-20   408
  4.957926e-01   5.498989e-19   1.913639e-04   4.599948e-20   408
  4.970915e-01   4.932363e-19   9.676385e-05   3.154329e-20   360
  4.978921e-01   5.430639e-19   3.552857e-04   3.998057e-20   456
  4.988592e-01   4.289104e-19   1.932065e-04   3.420229e-20   384
  5.000902e-01   2.875575e-19   1.783541e-04   2.037497e-20   348
  5.007554e-01   5.753437e-19   2.198754e-04   4.215896e-20   576
  5.020050e-01   3.455859e-19   1.810385e-04   2.308575e-20   504
  5.032833e-01   3.921566e-19   2.553443e-04   2.362073e-20   432
  5.043991e-01   4.287049e-19   3.473946e-04   2.384272e-20   576
  5.051948e-01   3.067859e-19   8.173934e-09   2.619331e-20   264
  5.064571e-01   3.411380e-19   2.764393e-04   1.637369e-20   768
  5.075549e-01   1.868410e-19   3.721752e-04   1.020504e-20   240
  5.084277e-01   4.204885e-19   3.282233e-04   5.458249e-20   192
  5.096990e-01   2.978538e-19   2.416124e-04   1.925332e-20   504
  5.106418e-01   5.572630e-19   3.255818e-04   4.092540e-20   590
  5.115460e-01   5.785593e-19   3.647966e-04   4.536210e-20   384
  5.126798e-01   4.769456e-19   3.048625e-04   4.315722e-20   504
  5.140486e-01   5.176653e-19   2.933830e-04   3.497667e-20   648
  5.153764e-01   3.733519e-19   7.967896e-05   3.392538e-20   504
  5.159117e-01   4.369933e-19   1.817627e-04   3.527995e-20   312
  5.168569e-01   4.455030e-19   2.618753e-04   2.559285e-20   576
  5.181545e-01   5.695197e-19   1.822405e-04   5.736554e-20   240
  5.189109e-01   2.866337e-19   1.841453e-04   1.429117e-20   552
  5.199816e-01   3.897940e-19   1.729082e-04   2.383724e-20   600
  5.215067e-01   3.512925e-19   2.111937e-04   2.283180e-20   600
  5.224237e-01   3.536403e-19   3.382099e-04   3.017856e-20   312
  5.233368e-01   4.100402e-19   2.945474e-04   2.654372e-20   480
  5.244775e-01   2.664384e-19   1.837693e-04   1.780673e-20   576
  5.254818e-01   4.318727e-19   2.959085e-04   3.682049e-20   408
  5.263729e-01   1.250060e-19   3.451909e-04   9.125490e-21   216
  5.275243e-01   3.346613e-19   2.643774e-04   1.767393e-20   516
  5.287578e-01   3.124328e-19   2.522429e-04   1.564054e-20   744
  5.300304e-01   3.832398e-19   1.684760e-04   2.813203e-20   462
  5.307494e-01   3.473348e-19   1.712315e-04   3.452101e-20   432
  5.318647e-01   4.627577e-19   1.588547e-04   3.535812e-20   648
  5.331761e-01   3.806810e-19   2.324340e-04   3.276270e-20   528
  5.342295e-01   4.267381e-19   2.799086e-04   2.886131e-20   600
  5.352820e-01   6.332895e-19   3.528915e-04   5.427202e-20   240
  5.363014e-01   3.361659e-19   2.703115e-04   2.400321e-20   720
