# power spectrum of hij
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.556041e-01   4.501016e-24   0.000000e+00   3.392470e-25   48
  3.562810e-01   3.604963e-24   2.341925e-04   1.287781e-25   384
  3.574963e-01   3.408124e-24   2.696052e-04   1.765565e-25   144
  3.585975e-01   3.686880e-24   2.676825e-04   1.877048e-25   264
  3.599147e-01   3.913179e-24   3.973643e-09   4.528677e-25   48
  3.607984e-01   3.720506e-24   2.545223e-04   1.554851e-25   276
  3.616510e-01   3.191294e-24   2.307176e-04   1.646447e-25   192
  3.627906e-01   3.161463e-24   2.592759e-04   9.833683e-26   552
  3.641741e-01   3.386548e-24   4.495664e-09   1.908919e-25   120
  3.649965e-01   2.823820e-24   2.624511e-04   1.456644e-25   216
  3.657587e-01   3.213511e-24   6.357829e-09   1.992977e-25   120
  3.671201e-01   3.105736e-24   2.584500e-04   1.105328e-25   408
  3.683844e-01   2.109574e-24   5.619580e-09   4.833255e-25   24
  3.691684e-01   2.937472e-24   2.610810e-04   1.110282e-25   384
  3.702633e-01   2.997442e-24   2.550855e-04   1.353838e-25   240
  3.712141e-01   2.906208e-24   2.569535e-04   1.666843e-25   168
  3.725471e-01   2.391813e-24   0.000000e+00   1.201392e-25   120
  3.734064e-01   2.693017e-24   2.678605e-04   1.060820e-25   350
  3.748037e-01   2.504527e-24   4.409502e-04   8.594479e-26   384
  3.756388e-01   2.589539e-24   0.000000e+00   1.468065e-25   144
  3.771752e-01   2.782091e-24   0.000000e+00   1.095196e-25   288
  3.779773e-01   2.457213e-24   2.524053e-04   8.901058e-26   336
  3.790686e-01   2.592838e-24   2.297941e-04   1.337861e-25   168
  3.797219e-01   2.590608e-24   1.015467e-08   8.812886e-26   336
  3.810732e-01   2.497421e-24   2.385126e-04   9.379972e-26   288
  3.818848e-01   2.582473e-24   2.247398e-04   1.149814e-25   264
  3.832590e-01   2.052500e-24   0.000000e+00   7.733709e-26   240
  3.837616e-01   2.075444e-24   5.619580e-09   1.439415e-25   96
  3.855656e-01   2.191011e-24   3.056310e-04   9.036939e-26   360
  3.864075e-01   2.153772e-24   2.253025e-04   1.181598e-25   168
  3.874713e-01   2.291881e-24   2.456032e-04   7.679005e-26   456
  3.887523e-01   2.182698e-24   4.995182e-09   1.524168e-25   108
  3.894728e-01   1.925926e-24   2.464311e-04   8.523736e-26   264
  3.903716e-01   2.041135e-24   2.198567e-04   7.528978e-26   264
  3.916025e-01   2.221314e-24   2.074668e-04   9.150327e-26   312
  3.931351e-01   1.771759e-24   1.541705e-04   7.503998e-26   270
  3.937775e-01   2.011345e-24   1.957388e-04   9.585805e-26   240
  3.949323e-01   2.103260e-24   2.421536e-04   7.618844e-26   384
  3.956334e-01   2.193811e-24   5.619580e-09   1.041360e-25   192
  3.969952e-01   2.071313e-24   1.942960e-04   8.777275e-26   240
  3.977852e-01   1.996996e-24   2.397927e-04   7.758753e-26   336
  3.992708e-01   1.760671e-24   2.413972e-04   5.497449e-26   480
  4.004761e-01   2.344684e-24   9.176735e-09   1.797113e-25   72
  4.011493e-01   1.752614e-24   2.353842e-04   8.583388e-26   240
  4.020650e-01   1.703860e-24   2.212289e-04   7.519681e-26   312
  4.031147e-01   1.958496e-24   2.390954e-04   1.011290e-25   240
  4.047009e-01   1.715127e-24   1.816506e-04   5.329748e-26   408
  4.053288e-01   1.648349e-24   1.663482e-04   7.075959e-26   336
  4.065560e-01   1.783460e-24   2.112212e-04   7.046058e-26   264
  4.071591e-01   1.698900e-24   0.000000e+00   9.577232e-26   144
  4.088370e-01   1.546603e-24   2.927651e-04   5.549578e-26   464
  4.097211e-01   1.657924e-24   2.328083e-04   9.487148e-26   168
  4.105939e-01   1.467854e-24   2.120376e-04   5.461732e-26   336
  4.121713e-01   1.508203e-24   2.227870e-04   5.088799e-26   414
  4.130606e-01   1.410930e-24   2.319080e-04   6.363505e-26   216
  4.141998e-01   1.928966e-24   5.619580e-09   1.290150e-25   96
  4.146649e-01   1.462006e-24   1.256576e-08   5.618556e-26   384
  4.162944e-01   1.522930e-24   2.314600e-04   4.727159e-26   492
  4.171676e-01   1.455464e-24   2.263480e-04   5.786373e-26   240
  4.181546e-01   1.520683e-24   2.298225e-04   6.293788e-26   312
  4.195176e-01   1.084985e-24   2.297469e-04   6.076080e-26   192
  4.203810e-01   1.339078e-24   2.226525e-04   4.521753e-26   504
  4.215265e-01   1.368931e-24   1.473998e-04   5.310718e-26   408
  4.224284e-01   1.148650e-24   4.515774e-04   6.600814e-26   168
  4.235571e-01   1.413927e-24   2.145032e-04   5.687973e-26   288
  4.245041e-01   1.497393e-24   2.238525e-04   5.792049e-26   288
  4.254743e-01   1.174855e-24   2.251410e-04   4.047499e-26   432
