# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.515004e-01   8.303473e-14   1.830116e-04   8.855244e-15   198
  4.521974e-01   6.029728e-14   2.080246e-04   3.452595e-15   552
  4.534970e-01   1.012918e-13   2.912202e-04   7.930453e-15   432
  4.545821e-01   6.808643e-14   6.422377e-09   7.908165e-15   168
  4.554927e-01   9.467022e-14   3.610065e-04   8.113743e-15   480
  4.566974e-01   5.403418e-14   6.357829e-09   8.174461e-15   120
  4.572396e-01   8.161142e-14   2.948545e-04   6.417682e-15   336
  4.585628e-01   7.563904e-14   2.080152e-04   5.296963e-15   672
  4.598711e-01   8.752704e-14   3.025866e-04   6.081888e-15   528
  4.604805e-01   3.656951e-14   0.000000e+00   2.835987e-15   168
  4.618883e-01   7.762314e-14   3.375333e-04   6.001073e-15   456
  4.627474e-01   9.199651e-14   2.061344e-04   9.809779e-15   168
  4.636392e-01   6.987273e-14   2.057643e-04   5.604632e-15   504
  4.651216e-01   5.001424e-14   2.647872e-04   5.467110e-15   336
  4.660180e-01   7.166115e-14   1.908802e-04   6.423264e-15   312
  4.670124e-01   6.396778e-14   1.865029e-04   4.119827e-15   504
  4.683210e-01   5.377267e-14   1.294009e-04   4.253210e-15   432
  4.689362e-01   5.866600e-14   1.999672e-04   5.831143e-15   312
  4.702151e-01   5.833864e-14   2.049761e-04   3.753440e-15   384
  4.715504e-01   1.058115e-13   1.741510e-04   1.751783e-14   126
  4.723748e-01   7.458956e-14   3.057676e-04   5.572480e-15   492
  4.734278e-01   6.717190e-14   1.958445e-04   5.090303e-15   528
  4.747438e-01   5.945794e-14   1.989360e-04   4.415417e-15   480
  4.755596e-01   7.195012e-14   2.748289e-04   4.511088e-15   432
  4.767402e-01   6.608177e-14   2.161166e-04   5.267462e-15   440
  4.781114e-01   9.145111e-14   1.074739e-04   9.380185e-15   312
  4.786259e-01   5.117785e-14   1.610586e-04   4.824018e-15   480
  4.796813e-01   5.613728e-14   3.153497e-04   4.313068e-15   408
  4.812233e-01   8.018162e-14   1.888588e-04   5.988365e-15   360
  4.818747e-01   5.644127e-14   1.822418e-04   4.285374e-15   408
  4.830820e-01   4.432277e-14   1.854542e-04   3.613875e-15   456
  4.844414e-01   6.835772e-14   1.772485e-04   5.982131e-15   264
  4.851959e-01   6.161029e-14   1.923591e-04   5.058929e-15   384
  4.862943e-01   4.912414e-14   3.238501e-04   3.328972e-15   672
  4.875640e-01   8.073806e-14   1.937042e-04   7.441743e-15   240
  4.882967e-01   4.236288e-14   1.965613e-04   3.338701e-15   264
  4.893308e-01   3.489391e-14   2.424259e-04   2.302406e-15   624
  4.908739e-01   3.996447e-14   0.000000e+00   7.046796e-15   150
  4.914232e-01   7.532806e-14   2.716574e-04   5.509052e-15   600
  4.925819e-01   6.705623e-14   1.874909e-04   4.892762e-15   672
  4.938939e-01   4.633043e-14   1.763484e-04   4.954169e-15   336
  4.946248e-01   8.175973e-14   1.918157e-04   7.137156e-15   408
  4.957926e-01   5.345074e-14   1.913639e-04   5.549432e-15   408
  4.970915e-01   6.766126e-14   9.676385e-05   6.590218e-15   360
  4.978921e-01   5.132591e-14   3.552857e-04   5.474056e-15   456
  4.988592e-01   5.047315e-14   1.932065e-04   4.596800e-15   384
  5.000902e-01   2.762704e-14   1.783541e-04   2.076865e-15   348
  5.007554e-01   5.901389e-14   2.198754e-04   4.403483e-15   576
  5.020050e-01   4.227605e-14   1.810385e-04   3.918602e-15   504
  5.032833e-01   4.324331e-14   2.553443e-04   2.811741e-15   432
  5.043991e-01   4.900426e-14   3.473946e-04   3.410061e-15   576
  5.051948e-01   4.204450e-14   8.173934e-09   5.361239e-15   264
  5.064571e-01   4.160536e-14   2.764393e-04   2.704492e-15   768
  5.075549e-01   1.837040e-14   3.721752e-04   1.310729e-15   240
  5.084277e-01   4.347276e-14   3.282233e-04   5.484765e-15   192
  5.096990e-01   3.609162e-14   2.416124e-04   2.490772e-15   504
  5.106418e-01   5.923629e-14   3.255818e-04   5.258630e-15   590
  5.115460e-01   7.121869e-14   3.647966e-04   6.691043e-15   384
  5.126798e-01   5.403041e-14   3.048625e-04   4.567840e-15   504
  5.140486e-01   6.815866e-14   2.933830e-04   6.124896e-15   648
  5.153764e-01   4.147247e-14   7.967896e-05   3.639930e-15   504
  5.159117e-01   4.130272e-14   1.817627e-04   3.791706e-15   312
  5.168569e-01   6.165745e-14   2.618753e-04   4.908714e-15   576
  5.181545e-01   5.202372e-14   1.822405e-04   6.257519e-15   240
  5.189109e-01   3.208008e-14   1.841453e-04   1.762592e-15   552
  5.199816e-01   5.375382e-14   1.729082e-04   4.610801e-15   600
  5.215067e-01   4.137266e-14   2.111937e-04   3.212101e-15   600
  5.224237e-01   2.588550e-14   3.382099e-04   2.313398e-15   312
  5.233368e-01   5.080891e-14   2.945474e-04   3.645106e-15   480
  5.244775e-01   2.993230e-14   1.837693e-04   2.300578e-15   576
  5.254818e-01   4.723797e-14   2.959085e-04   4.581525e-15   408
  5.263729e-01   1.464359e-14   3.451909e-04   1.169469e-15   216
  5.275243e-01   3.255576e-14   2.643774e-04   1.774424e-15   516
  5.287578e-01   3.762718e-14   2.522429e-04   2.432663e-15   744
  5.300304e-01   3.965099e-14   1.684760e-04   3.034493e-15   462
  5.307494e-01   4.381541e-14   1.712315e-04   4.500686e-15   432
  5.318647e-01   4.445822e-14   1.588547e-04   4.697655e-15   648
  5.331761e-01   4.703550e-14   2.324340e-04   5.418481e-15   528
  5.342295e-01   5.412374e-14   2.799086e-04   4.769558e-15   600
  5.352820e-01   7.043845e-14   3.528915e-04   8.225137e-15   240
